,zpid,price,beds,baths,area,zipcode,city,state,homeType,pricePerSQFT
2706,33409510,280000,3.0,3.0,1516.0,44106,Cleveland,OH,SINGLE_FAMILY,185
2707,33433517,43000,4.0,1.0,1059.0,44120,Cleveland,OH,SINGLE_FAMILY,41
2708,33392806,54000,3.0,1.0,604.0,44108,Cleveland,OH,SINGLE_FAMILY,89
2709,33388333,45000,8.0,3.0,3857.0,44108,Cleveland,OH,MULTI_FAMILY,12
2710,33406365,69900,8.0,3.0,4655.0,44103,Cleveland,OH,MULTI_FAMILY,15
2711,33335032,60000,3.0,2.0,1309.0,44102,Cleveland,OH,SINGLE_FAMILY,46
2712,33355576,98500,4.0,2.0,1467.0,44102,Cleveland,OH,SINGLE_FAMILY,67
2713,33435726,70000,6.0,3.0,2168.0,44105,Cleveland,OH,MULTI_FAMILY,32
2714,33333808,175000,3.0,2.0,1665.0,44102,Cleveland,OH,SINGLE_FAMILY,105
2715,2057438256,150000,5.0,4.0,3008.0,44110,Cleveland,OH,MULTI_FAMILY,50
2716,33426494,30000,6.0,3.0,2019.0,44105,Cleveland,OH,MULTI_FAMILY,15
2717,33399067,135000,4.0,2.0,2076.0,44119,Cleveland,OH,MULTI_FAMILY,65
2718,33395476,32000,4.0,2.0,2382.0,44110,Cleveland,OH,MULTI_FAMILY,13
2719,33386138,49900,3.0,1.0,1672.0,44106,Cleveland,OH,SINGLE_FAMILY,30
2720,33355200,194999,7.0,3.0,3664.0,44102,Cleveland,OH,MULTI_FAMILY,53
2721,82179203,470000,2.0,3.0,1947.0,44113,Cleveland,OH,CONDO,241
2722,33339598,174900,4.0,2.0,2090.0,44109,Cleveland,OH,MULTI_FAMILY,84
2723,33335689,74900,6.0,2.0,1959.0,44102,Cleveland,OH,MULTI_FAMILY,38
2724,33432552,89900,5.0,2.0,3217.0,44105,Cleveland,OH,MULTI_FAMILY,28
2725,33339052,99000,3.0,1.0,1419.0,44109,Cleveland,OH,SINGLE_FAMILY,70
2726,33375333,195000,4.0,2.0,1296.0,44111,Cleveland,OH,SINGLE_FAMILY,150
2727,33411686,33000,3.0,2.0,1460.0,44127,Cleveland,OH,SINGLE_FAMILY,23
2728,33408774,159000,3.0,2.0,1993.0,44106,Cleveland,OH,SINGLE_FAMILY,80
2729,33397437,110000,4.0,2.0,2160.0,44110,Cleveland,OH,MULTI_FAMILY,51
2730,33360143,130000,3.0,1.0,1152.0,44111,Cleveland,OH,SINGLE_FAMILY,113
2731,33399706,154000,6.0,2.0,2534.0,44119,Cleveland,OH,MULTI_FAMILY,61
2733,33334398,60000,2.0,1.0,1000.0,44102,Cleveland,OH,SINGLE_FAMILY,60
2734,33394128,63500,5.0,1.0,2768.0,44108,Cleveland,OH,SINGLE_FAMILY,23
2736,33383182,104900,6.0,3.0,2329.0,44103,Cleveland,OH,MULTI_FAMILY,45
2737,33386374,34500,4.0,1.0,2456.0,44106,Cleveland,OH,SINGLE_FAMILY,14
2738,33387546,59900,4.0,2.0,2130.0,44108,Cleveland,OH,SINGLE_FAMILY,28
2739,33395251,79000,4.0,2.0,1976.0,44108,Cleveland,OH,MULTI_FAMILY,40
2740,33418113,34000,3.0,2.0,1567.0,44120,Cleveland,OH,MULTI_FAMILY,22
2741,2091572985,474000,2.0,2.0,1455.0,44113,Cleveland,OH,CONDO,326
2742,33343427,124900,3.0,2.0,1702.0,44109,Cleveland,OH,SINGLE_FAMILY,73
2744,33412738,17000,3.0,1.0,1200.0,44104,Cleveland,OH,SINGLE_FAMILY,14
2745,33435574,80000,4.0,2.0,1728.0,44105,Cleveland,OH,MULTI_FAMILY,46
2746,134191503,162500,7.0,4.0,5566.0,44105,Cleveland,OH,MULTI_FAMILY,29
2747,33439588,119900,4.0,2.0,2272.0,44128,Cleveland,OH,SINGLE_FAMILY,53
2748,33414341,109000,4.0,1.0,1656.0,44104,Cleveland,OH,SINGLE_FAMILY,66
2749,33418190,24900,4.0,2.0,1501.0,44120,Cleveland,OH,MULTI_FAMILY,17
2750,33415693,50000,4.0,2.0,2146.0,44104,Cleveland,OH,CONDO,23
2751,33433198,30000,3.0,1.0,1459.0,44105,Cleveland,OH,SINGLE_FAMILY,21
2752,2063080919,595000,9.0,5.0,3750.0,44106,Cleveland,OH,MULTI_FAMILY,159
2753,2090602143,230000,8.0,4.0,5636.0,44120,Cleveland,OH,MULTI_FAMILY,41
2754,33339629,207300,3.0,1.0,1248.0,44109,Cleveland,OH,SINGLE_FAMILY,166
2755,33338274,130000,3.0,1.0,1872.0,44109,Cleveland,OH,SINGLE_FAMILY,69
2756,33358738,159000,3.0,1.0,1168.0,44111,Cleveland,OH,SINGLE_FAMILY,136
2757,33417778,59900,4.0,2.0,1528.0,44120,Cleveland,OH,MULTI_FAMILY,39
2758,33335938,154900,3.0,1.0,1198.0,44113,Cleveland,OH,SINGLE_FAMILY,129
2760,33383413,48900,4.0,1.0,1310.0,44103,Cleveland,OH,SINGLE_FAMILY,37
2761,33439718,79000,3.0,1.0,2444.0,44128,Cleveland,OH,SINGLE_FAMILY,32
2765,33350673,377900,3.0,3.0,1762.0,44109,Cleveland,OH,SINGLE_FAMILY,214
2766,33391556,17500,3.0,2.0,1364.0,44108,Cleveland,OH,SINGLE_FAMILY,13
2768,33383334,23100,4.0,2.0,2104.0,44103,Cleveland,OH,SINGLE_FAMILY,11
2769,33387277,69000,3.0,2.0,2054.0,44108,Cleveland,OH,SINGLE_FAMILY,34
2770,33404733,85000,5.0,1.0,1720.0,44112,Cleveland,OH,SINGLE_FAMILY,49
2771,33353883,80000,4.0,2.0,3430.0,44102,Cleveland,OH,MULTI_FAMILY,23
2772,33342304,133000,3.0,2.0,1663.0,44109,Cleveland,OH,MULTI_FAMILY,80
2773,33390612,24900,6.0,2.0,1770.0,44108,Cleveland,OH,SINGLE_FAMILY,14
2774,33434092,59000,3.0,1.0,1962.0,44105,Cleveland,OH,SINGLE_FAMILY,30
2775,33417297,399000,4.0,3.0,2275.0,44120,Cleveland,OH,SINGLE_FAMILY,175
2776,33400699,132000,3.0,2.0,1595.0,44119,Cleveland,OH,SINGLE_FAMILY,83
2777,96361151,359000,3.0,3.0,1885.0,44102,Cleveland,OH,TOWNHOUSE,190
2778,33420824,63500,3.0,1.0,1342.0,44120,Cleveland,OH,SINGLE_FAMILY,47
2779,33403199,60000,4.0,2.0,1817.0,44110,Cleveland,OH,SINGLE_FAMILY,33
2780,33418926,97900,5.0,3.0,1408.0,44120,Cleveland,OH,MULTI_FAMILY,70
2781,33332354,135000,5.0,2.0,2066.0,44102,Cleveland,OH,SINGLE_FAMILY,65
2782,33420202,84900,4.0,2.0,2441.0,44120,Cleveland,OH,MULTI_FAMILY,35
2783,33441611,170000,3.0,2.0,1297.0,44128,Cleveland,OH,SINGLE_FAMILY,131
2784,33421562,25000,5.0,2.0,3261.0,44120,Cleveland,OH,SINGLE_FAMILY,8
2785,33446477,325000,3.0,2.0,2076.0,44120,Cleveland,OH,CONDO,157
2786,33329367,124900,1.0,1.0,664.0,44102,Cleveland,OH,SINGLE_FAMILY,188
2788,33403306,49000,2.0,1.0,1174.0,44110,Cleveland,OH,SINGLE_FAMILY,42
2789,33340132,110000,4.0,2.0,3069.0,44109,Cleveland,OH,MULTI_FAMILY,36
2790,33330713,149900,3.0,1.0,2040.0,44113,Cleveland,OH,SINGLE_FAMILY,73
2791,33331183,815000,4.0,4.0,3222.0,44113,Cleveland,OH,SINGLE_FAMILY,253
2792,33443323,79000,4.0,2.0,1632.0,44128,Cleveland,OH,MULTI_FAMILY,48
2793,33356759,114900,4.0,2.0,3669.0,44111,Cleveland,OH,MULTI_FAMILY,31
2794,33387043,105000,5.0,3.0,2820.0,44108,Cleveland,OH,MULTI_FAMILY,37
2795,33437574,120000,3.0,2.0,1584.0,44128,Cleveland,OH,SINGLE_FAMILY,76
2796,33434949,45000,3.0,1.0,1920.0,44105,Cleveland,OH,SINGLE_FAMILY,23
2797,33415661,45000,8.0,2.0,1408.0,44104,Cleveland,OH,MULTI_FAMILY,32
2798,33424370,159000,4.0,3.0,1649.0,44105,Cleveland,OH,MULTI_FAMILY,96
2799,33354515,86500,4.0,1.0,1272.0,44109,Cleveland,OH,SINGLE_FAMILY,68
2800,33393351,59500,3.0,2.0,1448.0,44108,Cleveland,OH,SINGLE_FAMILY,41
2801,33436804,64900,2.0,1.0,672.0,44128,Cleveland,OH,SINGLE_FAMILY,97
2802,33441911,39900,3.0,1.0,1252.0,44128,Cleveland,OH,SINGLE_FAMILY,32
2803,33432955,75000,3.0,2.0,1248.0,44120,Cleveland,OH,SINGLE_FAMILY,60
2804,65328204,250000,3.0,3.0,2172.0,44105,Cleveland,OH,SINGLE_FAMILY,115
2805,33366999,180000,4.0,1.0,1524.0,44111,Cleveland,OH,SINGLE_FAMILY,118
2806,33345170,81975,4.0,2.0,1314.0,44109,Cleveland,OH,MULTI_FAMILY,62
2807,33390490,60000,3.0,1.0,1899.0,44108,Cleveland,OH,SINGLE_FAMILY,32
2808,71969238,139000,2.0,1.0,900.0,44106,Cleveland,OH,CONDO,154
2809,33387180,19900,4.0,2.0,1503.0,44108,Cleveland,OH,MULTI_FAMILY,13
2811,82183715,135000,3.0,3.0,2070.0,44104,Cleveland,OH,SINGLE_FAMILY,65
2812,33431540,64000,3.0,1.0,1192.0,44105,Cleveland,OH,SINGLE_FAMILY,54
2813,33383186,37500,3.0,1.0,1348.0,44103,Cleveland,OH,SINGLE_FAMILY,28
2814,33435738,22000,4.0,2.0,2044.0,44105,Cleveland,OH,MULTI_FAMILY,11
2815,33398349,164900,4.0,2.0,2688.0,44110,Cleveland,OH,SINGLE_FAMILY,61
2816,33390807,18900,4.0,2.0,1258.0,44108,Cleveland,OH,SINGLE_FAMILY,15
2817,33356132,100000,3.0,1.0,1551.0,44102,Cleveland,OH,SINGLE_FAMILY,64
2819,33386373,39999,6.0,3.0,1612.0,44106,Cleveland,OH,SINGLE_FAMILY,25
2820,33350704,159000,4.0,2.0,1576.0,44109,Cleveland,OH,MULTI_FAMILY,101
2821,33352499,260000,4.0,3.0,2616.0,44109,Cleveland,OH,SINGLE_FAMILY,99
2822,33342409,114750,3.0,1.0,1150.0,44109,Cleveland,OH,SINGLE_FAMILY,100
2823,33387195,22000,4.0,2.0,2220.0,44108,Cleveland,OH,MULTI_FAMILY,10
2824,33349382,230000,3.0,1.0,1408.0,44109,Cleveland,OH,SINGLE_FAMILY,163
2825,33426886,58000,3.0,1.0,1248.0,44105,Cleveland,OH,SINGLE_FAMILY,46
2826,2061820002,79900,4.0,2.0,1949.0,44105,Cleveland,OH,MULTI_FAMILY,41
2827,33398399,130000,4.0,2.0,2448.0,44110,Cleveland,OH,MULTI_FAMILY,53
2828,33382356,22000,4.0,2.0,1848.0,44103,Cleveland,OH,MULTI_FAMILY,12
2829,33360886,82500,3.0,1.0,1080.0,44111,Cleveland,OH,SINGLE_FAMILY,76
2830,2101249224,425000,6.0,4.0,3088.0,44102,Cleveland,OH,MULTI_FAMILY,138
2832,33367916,135000,3.0,1.0,1131.0,44111,Cleveland,OH,SINGLE_FAMILY,119
2833,33329855,1399000,5.0,4.0,4935.0,44113,Cleveland,OH,SINGLE_FAMILY,283
2834,33408173,275000,6.0,3.0,2856.0,44106,Cleveland,OH,SINGLE_FAMILY,96
2835,33438802,79900,6.0,2.0,4180.0,44120,Cleveland,OH,MULTI_FAMILY,19
2836,2082687893,55000,6.0,4.0,8249.0,44120,Cleveland,OH,MULTI_FAMILY,7
2837,2062167249,50000,4.0,2.0,1444.0,44104,Cleveland,OH,CONDO,35
2838,33425272,69900,2.0,1.0,2298.0,44105,Cleveland,OH,MULTI_FAMILY,30
2839,247449324,679000,3.0,4.0,2218.0,44113,Cleveland,OH,TOWNHOUSE,306
2840,33397288,41000,4.0,1.0,1547.0,44110,Cleveland,OH,SINGLE_FAMILY,27
2841,33433914,38000,3.0,3.0,1287.0,44105,Cleveland,OH,SINGLE_FAMILY,30
2843,33398873,95000,3.0,2.0,1012.0,44110,Cleveland,OH,SINGLE_FAMILY,94
2844,33384476,87500,4.0,3.0,3498.0,44103,Cleveland,OH,MULTI_FAMILY,25
2845,33414422,50000,3.0,1.0,1882.0,44104,Cleveland,OH,SINGLE_FAMILY,27
2846,33386246,46500,3.0,1.0,1324.0,44106,Cleveland,OH,SINGLE_FAMILY,35
2847,33383642,94900,4.0,2.0,2046.0,44103,Cleveland,OH,MULTI_FAMILY,46
2848,2069297872,256000,8.0,4.0,4146.0,44120,Cleveland,OH,MULTI_FAMILY,62
2849,33391457,115000,5.0,3.0,2000.0,44108,Cleveland,OH,MULTI_FAMILY,58
2850,33443803,125000,3.0,2.0,1157.0,44128,Cleveland,OH,SINGLE_FAMILY,108
2851,33408744,310000,6.0,4.0,3474.0,44106,Cleveland,OH,SINGLE_FAMILY,89
2852,33335714,129900,4.0,2.0,2116.0,44102,Cleveland,OH,MULTI_FAMILY,61
2853,33438582,124800,3.0,1.0,1185.0,44128,Cleveland,OH,SINGLE_FAMILY,105
2854,33404637,129900,4.0,2.0,3850.0,44112,Cleveland,OH,MULTI_FAMILY,34
2855,33327666,248223,3.0,2.0,2279.0,44102,Cleveland,OH,SINGLE_FAMILY,109
2856,33420073,60000,2.0,1.0,1200.0,44120,Cleveland,OH,SINGLE_FAMILY,50
2857,33345316,114900,4.0,3.0,2154.0,44109,Cleveland,OH,MULTI_FAMILY,53
2858,33397165,68000,3.0,1.0,1124.0,44110,Cleveland,OH,SINGLE_FAMILY,60
2859,33336046,169000,3.0,1.0,1256.0,44113,Cleveland,OH,SINGLE_FAMILY,135
2860,33339094,160000,4.0,2.0,1662.0,44109,Cleveland,OH,MULTI_FAMILY,96
2861,33431931,42000,3.0,1.0,1210.0,44105,Cleveland,OH,SINGLE_FAMILY,35
2862,33437136,140000,3.0,2.0,2052.0,44120,Cleveland,OH,SINGLE_FAMILY,68
2863,96365646,144500,4.0,2.0,2415.0,44104,Cleveland,OH,SINGLE_FAMILY,60
2864,33443561,99000,3.0,1.0,2030.0,44128,Cleveland,OH,SINGLE_FAMILY,49
2865,33439071,154000,3.0,2.0,1272.0,44128,Cleveland,OH,SINGLE_FAMILY,121
2866,33403222,64900,4.0,2.0,1820.0,44110,Cleveland,OH,MULTI_FAMILY,36
2867,33415689,40000,4.0,2.0,2128.0,44104,Cleveland,OH,CONDO,19
2868,33399125,89900,4.0,2.0,1584.0,44119,Cleveland,OH,SINGLE_FAMILY,57
2869,33411017,86100,3.0,2.0,1423.0,44127,Cleveland,OH,SINGLE_FAMILY,61
2870,33390228,30000,3.0,1.0,1760.0,44108,Cleveland,OH,SINGLE_FAMILY,17
2871,33423554,40000,4.0,2.0,1608.0,44105,Cleveland,OH,MULTI_FAMILY,25
2872,33356133,139900,3.0,2.0,1560.0,44102,Cleveland,OH,SINGLE_FAMILY,90
2873,33351004,85000,4.0,1.0,1867.0,44109,Cleveland,OH,SINGLE_FAMILY,46
2875,33429514,119900,4.0,2.0,3092.0,44105,Cleveland,OH,MULTI_FAMILY,39
2876,33360873,125000,3.0,1.0,1800.0,44111,Cleveland,OH,SINGLE_FAMILY,69
2877,33334773,149990,4.0,2.0,1986.0,44102,Cleveland,OH,MULTI_FAMILY,76
2878,33353229,109500,3.0,2.0,1779.0,44109,Cleveland,OH,SINGLE_FAMILY,62
2879,33397423,40000,3.0,1.0,1111.0,44110,Cleveland,OH,SINGLE_FAMILY,36
2880,33407239,199000,6.0,2.0,2980.0,44106,Cleveland,OH,SINGLE_FAMILY,67
2881,33343822,225000,4.0,2.0,2784.0,44109,Cleveland,OH,MULTI_FAMILY,81
2884,33360670,134900,2.0,1.0,1778.0,44111,Cleveland,OH,SINGLE_FAMILY,76
2885,33404840,60000,2.0,1.0,960.0,44112,Cleveland,OH,SINGLE_FAMILY,62
2886,33420812,60000,3.0,1.0,1057.0,44120,Cleveland,OH,SINGLE_FAMILY,57
2887,33406228,25000,4.0,2.0,2916.0,44103,Cleveland,OH,MULTI_FAMILY,9
2888,33440004,149900,3.0,2.0,1728.0,44128,Cleveland,OH,SINGLE_FAMILY,87
2889,33408473,349900,3.0,4.0,1400.0,44106,Cleveland,OH,SINGLE_FAMILY,250
2890,33328832,329900,5.0,2.0,1924.0,44102,Cleveland,OH,SINGLE_FAMILY,171
2892,33424136,59900,4.0,1.0,1716.0,44105,Cleveland,OH,SINGLE_FAMILY,35
2893,33393658,49500,3.0,1.0,1277.0,44108,Cleveland,OH,SINGLE_FAMILY,39
2894,33445116,119000,4.0,2.0,1386.0,44128,Cleveland,OH,SINGLE_FAMILY,86
2895,33421088,79900,3.0,1.0,1138.0,44120,Cleveland,OH,SINGLE_FAMILY,70
2896,33354838,100000,4.0,2.0,1408.0,44102,Cleveland,OH,SINGLE_FAMILY,71
2897,33334890,119900,5.0,2.0,1460.0,44102,Cleveland,OH,SINGLE_FAMILY,82
2898,55741608,377000,3.0,1.0,1845.0,44113,Cleveland,OH,CONDO,204
2899,2057646655,115000,4.0,2.0,2042.0,44111,Cleveland,OH,MULTI_FAMILY,56
2900,33411132,35900,4.0,1.0,1772.0,44127,Cleveland,OH,SINGLE_FAMILY,20
2901,33423786,67900,4.0,3.0,2264.0,44105,Cleveland,OH,MULTI_FAMILY,30
2903,33398334,119000,4.0,2.0,1728.0,44110,Cleveland,OH,MULTI_FAMILY,69
2904,33332203,110000,4.0,2.0,1318.0,44111,Cleveland,OH,MULTI_FAMILY,83
2905,33353960,72500,4.0,1.0,1726.0,44102,Cleveland,OH,SINGLE_FAMILY,42
2906,33438572,125000,4.0,1.0,1404.0,44128,Cleveland,OH,SINGLE_FAMILY,89
2907,33441187,125000,4.0,1.0,1408.0,44122,Cleveland,OH,SINGLE_FAMILY,89
2908,33399695,99900,3.0,2.0,1575.0,44119,Cleveland,OH,SINGLE_FAMILY,63
2909,33419678,55000,4.0,2.0,3556.0,44120,Cleveland,OH,MULTI_FAMILY,15
2910,33432958,74900,4.0,2.0,1472.0,44120,Cleveland,OH,MULTI_FAMILY,51
2912,33398078,89500,3.0,2.0,2110.0,44110,Cleveland,OH,SINGLE_FAMILY,42
2913,33403672,24900,3.0,1.0,740.0,44110,Cleveland,OH,SINGLE_FAMILY,34
2914,33384480,80000,9.0,2.0,1764.0,44103,Cleveland,OH,MULTI_FAMILY,45
2915,33429933,69900,4.0,2.0,1629.0,44105,Cleveland,OH,MULTI_FAMILY,43
2918,33392456,30000,2.0,1.0,1041.0,44108,Cleveland,OH,SINGLE_FAMILY,29
2919,33402180,61000,2.0,1.0,1132.0,44110,Cleveland,OH,SINGLE_FAMILY,54
2920,33401195,94900,3.0,1.0,1140.0,44110,Cleveland,OH,SINGLE_FAMILY,83
2921,33446531,89900,2.0,2.0,1489.0,44120,Cleveland,OH,CONDO,60
2922,33389948,32450,3.0,1.0,1818.0,44108,Cleveland,OH,SINGLE_FAMILY,18
2924,33419784,119000,3.0,2.0,1616.0,44120,Cleveland,OH,SINGLE_FAMILY,74
2925,33388138,90000,3.0,2.0,1344.0,44108,Cleveland,OH,SINGLE_FAMILY,67
2926,33404940,55000,4.0,2.0,3445.0,44112,Cleveland,OH,MULTI_FAMILY,16
2927,33439362,124900,2.0,1.0,980.0,44128,Cleveland,OH,SINGLE_FAMILY,127
2928,33398776,139900,3.0,2.0,2212.0,44110,Cleveland,OH,SINGLE_FAMILY,63
2929,33433835,60000,3.0,1.0,1816.0,44105,Cleveland,OH,SINGLE_FAMILY,33
2930,33390125,20000,4.0,2.0,2673.0,44108,Cleveland,OH,MULTI_FAMILY,7
2931,33428872,40000,3.0,1.0,1382.0,44105,Cleveland,OH,SINGLE_FAMILY,29
2932,33444546,125000,4.0,2.0,1520.0,44128,Cleveland,OH,SINGLE_FAMILY,82
2933,33427291,45000,3.0,1.0,2280.0,44105,Cleveland,OH,SINGLE_FAMILY,20
2934,33418166,104900,4.0,2.0,1686.0,44120,Cleveland,OH,MULTI_FAMILY,62
2935,33439323,120000,3.0,2.0,948.0,44128,Cleveland,OH,SINGLE_FAMILY,127
2936,33386992,55000,4.0,2.0,2056.0,44108,Cleveland,OH,MULTI_FAMILY,27
2937,33385448,67500,3.0,2.0,1176.0,44103,Cleveland,OH,SINGLE_FAMILY,57
2938,33386445,75000,4.0,2.0,1492.0,44106,Cleveland,OH,SINGLE_FAMILY,50
2939,33393201,75000,6.0,2.0,3956.0,44108,Cleveland,OH,MULTI_FAMILY,19
2940,33426996,60000,4.0,2.0,1419.0,44105,Cleveland,OH,SINGLE_FAMILY,42
2941,33356066,114900,4.0,2.0,2002.0,44102,Cleveland,OH,MULTI_FAMILY,57
2942,2066510572,749900,3.0,6.0,2645.0,44113,Cleveland,OH,CONDO,284
2944,33441971,89900,3.0,1.0,1829.0,44128,Cleveland,OH,SINGLE_FAMILY,49
2945,2114626667,199000,8.0,4.0,4872.0,44104,Cleveland,OH,MULTI_FAMILY,41
2946,2077185642,125000,8.0,4.0,3524.0,44120,Cleveland,OH,MULTI_FAMILY,35
2947,33423499,43500,8.0,3.0,2061.0,44105,Cleveland,OH,MULTI_FAMILY,21
2948,33435640,15900,3.0,1.0,1240.0,44105,Cleveland,OH,SINGLE_FAMILY,13
2949,33393193,194880,8.0,2.0,2784.0,44108,Cleveland,OH,MULTI_FAMILY,70
2950,33398010,99999,5.0,2.0,2400.0,44110,Cleveland,OH,MULTI_FAMILY,42
2951,33339539,98000,2.0,2.0,1432.0,44109,Cleveland,OH,MULTI_FAMILY,68
2952,33431622,59500,3.0,1.0,1065.0,44105,Cleveland,OH,SINGLE_FAMILY,56
2953,33408090,539611,4.0,5.0,3080.0,44106,Cleveland,OH,SINGLE_FAMILY,175
2954,33416326,95000,4.0,2.0,1496.0,44104,Cleveland,OH,MULTI_FAMILY,64
2956,33411389,84900,8.0,4.0,1708.0,44127,Cleveland,OH,MULTI_FAMILY,50
2957,33404682,70000,3.0,1.0,1303.0,44112,Cleveland,OH,SINGLE_FAMILY,54
2958,33333406,139900,2.0,2.0,1600.0,44102,Cleveland,OH,SINGLE_FAMILY,87
2959,33403768,54900,2.0,1.0,864.0,44110,Cleveland,OH,SINGLE_FAMILY,64
2961,33391732,59500,3.0,1.0,1280.0,44108,Cleveland,OH,SINGLE_FAMILY,46
2962,2070804868,699900,4.0,4.0,3550.0,44102,Cleveland,OH,MULTI_FAMILY,197
2963,33405001,55000,5.0,2.0,2102.0,44112,Cleveland,OH,MULTI_FAMILY,26
2964,33417927,29900,0.0,0.0,944.0,44120,Cleveland,OH,SINGLE_FAMILY,32
2965,33397636,91500,4.0,2.0,2008.0,44110,Cleveland,OH,MULTI_FAMILY,46
2966,33401712,39500,3.0,1.0,1076.0,44110,Cleveland,OH,SINGLE_FAMILY,37
2967,33414230,97000,3.0,2.0,1514.0,44104,Cleveland,OH,SINGLE_FAMILY,64
2969,33389611,171000,5.0,3.0,2711.0,44108,Cleveland,OH,MULTI_FAMILY,63
2970,33443504,113900,3.0,2.0,1315.0,44128,Cleveland,OH,SINGLE_FAMILY,87
2971,33362064,120000,3.0,1.0,1690.0,44111,Cleveland,OH,SINGLE_FAMILY,71
2972,33384752,60000,4.0,2.0,1607.0,44103,Cleveland,OH,SINGLE_FAMILY,37
2973,33433171,63000,4.0,1.0,3038.0,44105,Cleveland,OH,SINGLE_FAMILY,21
2974,33345186,169900,3.0,2.0,1051.0,44109,Cleveland,OH,SINGLE_FAMILY,162
2976,2067307826,395000,2.0,2.0,1953.0,44134,Cleveland,OH,CONDO,202
2977,33434331,65000,4.0,1.0,1200.0,44105,Cleveland,OH,SINGLE_FAMILY,54
2978,33435991,98900,4.0,2.0,3161.0,44105,Cleveland,OH,MULTI_FAMILY,31
2979,33416321,40000,2.0,2.0,896.0,44104,Cleveland,OH,SINGLE_FAMILY,45
2980,33392686,62800,3.0,1.0,1728.0,44108,Cleveland,OH,SINGLE_FAMILY,36
2981,33435480,69900,3.0,1.0,1415.0,44105,Cleveland,OH,SINGLE_FAMILY,49
2982,33329079,130000,3.0,1.0,1236.0,44102,Cleveland,OH,SINGLE_FAMILY,105
2983,33390859,47000,3.0,2.0,1402.0,44108,Cleveland,OH,SINGLE_FAMILY,34
2985,33430528,60500,4.0,2.0,1920.0,44105,Cleveland,OH,MULTI_FAMILY,32
2986,33401359,74999,3.0,1.0,1038.0,44110,Cleveland,OH,SINGLE_FAMILY,72
2988,33403761,99900,3.0,2.0,1690.0,44110,Cleveland,OH,SINGLE_FAMILY,59
2989,33361006,145000,3.0,2.0,1689.0,44111,Cleveland,OH,SINGLE_FAMILY,86
2990,33433554,17000,3.0,1.0,2550.0,44120,Cleveland,OH,SINGLE_FAMILY,7
2991,33395951,109000,3.0,1.0,1455.0,44110,Cleveland,OH,SINGLE_FAMILY,75
2992,33432182,59900,3.0,1.0,696.0,44105,Cleveland,OH,SINGLE_FAMILY,86
2993,96336924,700000,3.0,4.0,2240.0,44102,Cleveland,OH,TOWNHOUSE,312
2994,33436976,29900,2.0,1.0,1093.0,44120,Cleveland,OH,SINGLE_FAMILY,27
2995,33351354,65000,5.0,2.0,2366.0,44109,Cleveland,OH,MULTI_FAMILY,27
2996,33403825,89900,3.0,1.0,861.0,44110,Cleveland,OH,SINGLE_FAMILY,104
2997,33329477,429900,3.0,3.0,1303.0,44102,Cleveland,OH,SINGLE_FAMILY,330
2998,55741714,300000,2.0,2.0,2100.0,44106,Cleveland,OH,CONDO,143
2999,33383207,59900,4.0,1.0,1096.0,44103,Cleveland,OH,SINGLE_FAMILY,55
3000,33352318,163000,3.0,1.0,1774.0,44109,Cleveland,OH,SINGLE_FAMILY,92
3001,33419766,80000,3.0,2.0,1400.0,44120,Cleveland,OH,SINGLE_FAMILY,57
3002,331621981,499500,4.0,3.0,2246.0,78744,Austin,TX,SINGLE_FAMILY,222
3003,29515472,775000,4.0,4.0,2796.0,78748,Austin,TX,SINGLE_FAMILY,277
3005,58301587,250000,3.0,2.0,1088.0,78724,Austin,TX,SINGLE_FAMILY,230
3006,70339434,416000,3.0,2.0,1410.0,78754,Austin,TX,SINGLE_FAMILY,295
3007,29348185,999000,4.0,3.0,2583.0,78731,Austin,TX,SINGLE_FAMILY,387
3008,125802956,240000,2.0,1.0,810.0,78725,Austin,TX,SINGLE_FAMILY,296
3009,29433328,345000,3.0,1.0,1346.0,78753,Austin,TX,SINGLE_FAMILY,256
3010,29509962,589900,3.0,3.0,1975.0,78748,Austin,TX,SINGLE_FAMILY,299
3011,63227985,325000,3.0,2.0,1326.0,78724,Austin,TX,SINGLE_FAMILY,245
3012,80111778,399000,2.0,2.0,1186.0,78750,Austin,TX,SINGLE_FAMILY,336
3013,29461849,359000,4.0,1.0,1135.0,78741,Austin,TX,SINGLE_FAMILY,316
3014,64639619,420000,3.0,2.0,1271.0,78748,Austin,TX,SINGLE_FAMILY,330
3015,29500163,289900,4.0,2.0,1726.0,78744,Austin,TX,SINGLE_FAMILY,168
3016,337145453,549000,2.0,3.0,1100.0,78741,Austin,TX,SINGLE_FAMILY,499
3017,125904370,28000000,6.0,13.0,15394.0,78732,Austin,TX,SINGLE_FAMILY,1819
3018,251027719,479500,4.0,3.0,3015.0,78754,Austin,TX,SINGLE_FAMILY,159
3019,121657359,645000,4.0,3.0,2500.0,78726,Austin,TX,SINGLE_FAMILY,258
3020,29493353,495000,3.0,3.0,1258.0,78745,Austin,TX,SINGLE_FAMILY,393
3021,29369876,549000,4.0,3.0,1680.0,78759,Austin,TX,SINGLE_FAMILY,327
3023,29442719,477000,3.0,2.0,1312.0,78727,Austin,TX,SINGLE_FAMILY,364
3024,58306134,525000,3.0,2.0,1380.0,78759,Austin,TX,SINGLE_FAMILY,380
3025,331630299,399900,3.0,2.0,1575.0,78747,Austin,TX,SINGLE_FAMILY,254
