season,player,pos,age,team_id,g,gs,per,ts_per,fg3_pct,ft_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,mp_per_g,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g
2023,Collin Sexton,SG,24,UTA,48,63,15.9,0.616,0.261,0.425,18,1.1,0.4,13.3,23.4,2,0.5,2.5,0.106,0.2,-1.5,-1.3,0.2,493,1188,0.415,165,505,0.327,328,683,0.48,0.484,178,220,0.809,35.3,0.8,3.3,4.1,5.1,1.2,0.3,2.1,1.9,21.1
2023,Day'Ron Sharpe,C,21,BRK,47,1,17.9,0.588,0.067,0.327,9.1,1.4,4.9,18.2,19.4,0.7,0.8,1.5,0.138,-1.8,-0.6,-2.4,0,59,167,0.353,21,78,0.269,38,89,0.427,0.416,26,33,0.788,16.9,0.3,1.8,2,3.4,0.8,0.2,0.9,1.6,5.2
2023,Shaedon Sharpe,SG,19,POR,79,70,11.5,0.571,0.437,0.163,7.7,1,1.2,10.4,18.7,0.7,0.6,1.4,0.037,-1.3,-1.9,-3.2,-0.5,439,935,0.47,191,482,0.396,248,453,0.547,0.572,177,213,0.831,32.4,0.5,2.5,3,6.2,1,0.4,2.6,2,17.8
2023,Pascal Siakam,C,28,TOR,71,54,20.3,0.565,0.219,0.361,24.9,1.2,1.3,10,27.2,5.2,2.6,7.7,0.14,3.3,-0.2,3.1,3.4,338,727,0.465,148,379,0.391,190,348,0.546,0.567,143,167,0.856,32.9,0.5,2.5,3.1,6.2,1.1,0.4,2.7,2.2,17.9
2023,Chris Silva,PF,26,DAL,1,16,-2.2,1,0,0,0,0,0,50,30.2,0,0,0,-0.26,-22.5,-0.1,-22.6,0,101,208,0.486,43,103,0.417,58,105,0.552,0.589,34,46,0.739,30.8,0.4,2.6,3,6.1,0.6,0.4,2.3,1.4,17.4
2023,Ben Simmons,PG,26,BRK,42,0,13.4,0.559,0.009,0.243,31.2,2.4,1.9,27.2,14.3,0.5,1.7,2.3,0.098,-2.2,2.6,0.4,0.7,40,108,0.37,32,84,0.381,8,24,0.333,0.519,10,12,0.833,9.1,0.1,0.6,0.8,0.5,0.1,0,0.2,0.8,3.6
2023,Kobi Simmons,PG,25,CHO,4,0,7.7,0.425,0.8,0.4,12.4,0,8.7,14.5,14.5,0,0,0,-0.013,-2.8,-0.6,-3.4,0,15,49,0.306,13,35,0.371,2,14,0.143,0.439,4,5,0.8,10.8,0.2,1,1.2,0.3,0.2,0,0.3,1.2,3.9
2023,Marko Simonovic,C,23,CHI,6,0,-3,0.25,0.5,0,0,0,0,0,16.1,0,0,0,-0.132,-11.7,-6.2,-18,0,25,59,0.424,19,49,0.388,6,10,0.6,0.585,6,7,0.857,8.2,0.1,0.5,0.5,0.5,0.1,0,0.2,0.6,3.4
2023,Anfernee Simons,SG,23,POR,62,78,14.8,0.581,0.538,0.171,18.6,0.9,0.6,10.2,25.1,2.2,0.4,2.6,0.057,1.3,-2.4,-1.1,0.5,571,929,0.615,31,83,0.373,540,846,0.638,0.631,323,435,0.743,34.8,3.2,9.2,12.4,7.3,0.8,0.5,2.9,3.6,19.2
2023,Jericho Sims,C,24,NYK,52,3,13.8,0.78,0.009,0.15,4.1,0.9,3.3,19.1,7.5,1.6,1,2.6,0.155,-1.1,0.5,-0.5,0.3,22,43,0.512,8,23,0.348,14,20,0.7,0.605,8,12,0.667,21.8,0,4.7,4.7,2,0.8,0.3,1.3,2.5,10
2023,Marcus Smart,PG,28,BOS,61,12,12.1,0.538,0.568,0.196,26.4,2.3,1,17.9,17.8,1,2.7,3.8,0.092,-1.8,0.8,-1,0.5,127,277,0.458,45,115,0.391,82,162,0.506,0.54,63,76,0.829,14.1,0.9,2.7,3.6,1.3,0.4,0.1,1,1.7,6.4
2023,Dennis Smith Jr.,PG,25,CHO,54,12,11.6,0.475,0.246,0.235,26.1,2.6,1.6,14.1,17.6,-0.4,1.5,1.1,0.038,-3.5,1.2,-2.3,-0.1,76,178,0.427,27,69,0.391,49,109,0.45,0.503,36,44,0.818,14.4,1.1,2.8,3.8,1.5,0.4,0.1,1,1.9,5.8
2023,Dru Smith,SG,25,TOT,14,0,13.4,0.507,0.463,0.024,20.5,3.3,2.9,4.6,14.3,0.1,0.2,0.4,0.126,-2.5,3.7,1.3,0.1,51,99,0.515,18,46,0.391,33,53,0.623,0.606,27,32,0.844,13.7,0.7,2.6,3.3,0.9,0.4,0.1,1,1.5,7.4
2023,Dru Smith,SG,25,MIA,5,0,7.1,0.393,0.429,0,10.1,3,4.6,6.7,9.9,0,0.1,0.1,0.053,-6.3,3.1,-3.2,0,5,15,0.333,1,6,0.167,4,9,0.444,0.367,3,3,1,8.9,1.3,0.8,2,0.4,0,0.6,0.4,1.4,1.8
2023,Dru Smith,SG,25,BRK,9,0,19.5,0.565,0.481,0.037,30.6,3.6,1.3,3.5,18.6,0.2,0.1,0.3,0.197,1.2,4.4,5.6,0.1,1,2,0.5,1,1,1,0,1,0,0.75,0,0,,3,0,0,0,0.5,0.5,0,0,0.5,1.5
2023,Ish Smith,PG,34,DEN,42,0,6.7,0.416,0.07,0.031,31.8,0.9,1.7,24.5,20,-0.8,0.3,-0.5,-0.059,-5.5,-1.2,-6.7,-0.4,52,112,0.464,24,68,0.353,28,44,0.636,0.571,19,21,0.905,11.9,0.6,1.1,1.7,0.8,0.2,0.1,0.4,1.7,4.1
2023,Jabari Smith Jr.,PF,19,HOU,78,50,11.1,0.511,0.44,0.225,6,0.9,3,9.6,18.3,0.4,1.4,1.7,0.034,-2.4,-1.3,-3.7,-1.1,270,650,0.415,74,225,0.329,196,425,0.461,0.472,216,252,0.857,30.1,0.3,2.2,2.5,4.5,0.8,0.2,1.7,2.2,12.6
2023,Jalen Smith,PF,22,IND,68,0,15.9,0.565,0.376,0.27,7.6,0.8,4,11.2,21,1.1,1.2,2.3,0.086,-0.9,-1.1,-2.1,0,5,7,0.714,2,2,1,3,5,0.6,0.857,1,2,0.5,15,0,3,3,0.5,1,0,1.5,1,6.5
2023,Xavier Sneed,SF,25,CHO,4,0,9.4,0.723,0.6,0.4,13.9,0,1.8,20.3,12.9,0.1,0,0.1,0.085,-3.2,-0.5,-3.6,0,2,5,0.4,0,0,,2,5,0.4,0.4,0,0,,2.4,0.2,0,0.2,0,0,0,0,0.2,0.8
2023,Jeremy Sochan,PF,19,SAS,56,71,11.4,0.509,0.243,0.21,13.6,1.4,1.3,13.9,19.9,-0.5,0.6,0.1,0.004,-2.8,-1.2,-4,-0.8,438,790,0.554,19,57,0.333,419,733,0.572,0.566,202,283,0.714,29,3.2,5.8,9,3.9,0.9,0.9,2.6,3.4,14.8
2023,Jaden Springer,SG,20,PHI,15,15,17.6,0.545,0.143,0.229,14.3,4,3.2,7.2,21.4,0.1,0.2,0.3,0.147,-2.5,3,0.4,0.1,237,468,0.506,48,122,0.393,189,346,0.546,0.558,163,199,0.819,23.9,0.8,1.4,2.2,2.9,0.6,0.1,1.8,2.3,14.3
2023,Lamar Stevens,PF,25,CLE,61,8,9.6,0.526,0.333,0.2,3.9,1.2,1.6,8,13.7,0.3,1.6,1.9,0.081,-3,0.2,-2.8,-0.2,108,290,0.372,72,193,0.373,36,97,0.371,0.497,44,50,0.88,20.2,0.3,1.4,1.6,2.2,0.7,0.1,0.9,1.5,8.5
2023,Isaiah Stewart,C,21,DET,50,2,13.1,0.56,0.465,0.338,7.2,0.7,2.1,11.8,17.3,1.1,0.9,2,0.067,-0.9,-1.2,-2.1,0,91,165,0.552,6,11,0.545,85,154,0.552,0.57,34,54,0.63,11.2,2,2,4,0.7,0.3,0.6,0.9,1.8,4.7
2023,Max Strus,SF,26,MIA,79,14,10.8,0.558,0.713,0.113,11.2,0.9,0.5,7.8,17.6,1.5,1.9,3.4,0.072,-0.8,-0.9,-1.7,0.2,299,630,0.475,100,275,0.364,199,355,0.561,0.554,73,103,0.709,22.2,0.8,2.1,2.9,1.1,0.5,0.3,1,1.7,9.8
2023,Jalen Suggs,PG,21,ORL,52,71,12.4,0.526,0.454,0.272,18,2.6,2,15.9,20.4,-0.2,1.5,1.3,0.051,-2,0.9,-1.1,0.3,630,1313,0.48,93,287,0.324,537,1026,0.523,0.515,367,474,0.774,37.4,1.8,6,7.8,5.8,0.9,0.5,2.4,3.2,24.2
2023,Edmond Sumner,SG,27,BRK,53,0,14,0.597,0.323,0.401,13.3,2.1,1.2,13.6,22.1,0.6,0.8,1.3,0.087,-2.4,-0.2,-2.6,-0.1,1,1,1,0,0,,1,1,1,1,0,0,,3,0,0,0,0,0,0,1,2,2
2023,Cole Swider,SF,23,LAL,6,33,7.6,0.5,0.889,0,12.4,0,0,0,9.5,0,0,0.1,0.082,-2.9,-0.6,-3.4,0,133,235,0.566,0,2,0,133,233,0.571,0.566,25,57,0.439,26.3,1,5.3,6.3,6.1,1.3,0.6,2.3,3.3,6.9
2023,Jayson Tatum,PF,24,BOS,74,0,23.7,0.607,0.44,0.399,20.9,1.4,1.6,10.4,32.7,6.2,4.4,10.6,0.185,4.8,0.7,5.5,5.1,1,5,0.2,1,4,0.25,0,1,0,0.3,2,2,1,5,0,0.5,0.5,0.5,0,0.5,0.3,0,1.3
2023,Terry Taylor,PF,23,TOT,30,0,10.6,0.553,0.264,0.125,5.4,0.6,1.7,10.6,14.4,0.2,0.1,0.2,0.043,-2.4,-1.9,-4.2,-0.1,1,4,0.25,0,2,0,1,2,0.5,0.25,0,0,,1.8,0.2,0,0.2,0,0,0,0,0.3,0.3
2023,Terry Taylor,PF,23,IND,26,62,8.8,0.507,0.277,0.108,5.9,0.6,1.9,11.7,14.2,0,0.1,0.1,0.022,-3.4,-1.9,-5.3,-0.2,467,1045,0.447,212,562,0.377,255,483,0.528,0.548,160,179,0.894,35,0.3,2.3,2.6,4.1,0.7,0.2,2.1,2.3,21.1
2023,Terry Taylor,PF,23,CHI,4,16,30.6,0.952,0.143,0.286,0,0,0,0,16.6,0.1,0,0.1,0.274,9.1,-1.4,7.7,0.1,83,107,0.776,0,1,0,83,106,0.783,0.776,12,16,0.75,15.6,1.9,2.8,4.7,0.5,0.3,0.5,0.5,1.8,3.4
2023,Garrett Temple,SG,36,NOP,25,61,10.5,0.535,0.578,0.089,10.6,2.7,1.2,7.9,13.5,0.1,0.2,0.3,0.094,-2.5,1.6,-1,0,250,602,0.415,115,342,0.336,135,260,0.519,0.511,88,118,0.746,32.1,0.8,2.4,3.1,6.3,1.5,0.4,2.3,2.8,11.5
2023,Dalen Terry,SG,20,CHI,37,15,12.6,0.51,0.379,0.258,14.4,2,2,9.8,18.1,0.1,0.3,0.3,0.083,-2,0.8,-1.2,0,186,452,0.412,24,111,0.216,162,341,0.475,0.438,78,106,0.736,25.7,0.5,2.6,3.1,4.8,1.4,0.5,1.5,2.3,8.8
2023,Daniel Theis,C,30,IND,7,1,14.3,0.497,0.25,0.273,12.2,0.9,4.8,5.7,20.1,0,0.1,0.1,0.046,-0.9,-0.5,-1.4,0,18,41,0.439,5,19,0.263,13,22,0.591,0.5,1,1,1,9.6,0.1,1.3,1.4,1.4,0.6,0.3,0.1,1.4,3
2023,Cam Thomas,SG,21,BRK,56,1,14.1,0.558,0.293,0.389,12.9,1,0.6,10.6,27.4,0.2,0.7,0.8,0.044,-1.2,-1.9,-3.1,-0.2,5,14,0.357,1,6,0.167,4,8,0.5,0.393,0,0,,13.4,0.2,1.6,1.8,1,0.8,0.6,0.2,2,2.2
2023,Klay Thompson,SG,32,GSW,68,0,14.7,0.574,0.582,0.107,11.1,1,1.1,8.5,26.3,1.2,1.8,3,0.064,1.4,-1.7,-0.3,1,13,27,0.481,4,13,0.308,9,14,0.643,0.556,1,1,1,7.6,0.1,1.1,1.2,1.6,0.6,0.1,0.1,1,3.4
2023,JT Thor,PF,20,CHO,68,0,7.4,0.519,0.515,0.207,4.7,1.1,2.1,14.5,13,-0.5,0.7,0.3,0.014,-4.2,-0.4,-4.6,-0.6,52,128,0.406,2,9,0.222,50,119,0.42,0.414,2,4,0.5,8.9,0.1,1.1,1.2,2.2,0.2,0.2,1,0.8,2.6
2023,Matisse Thybulle,SG,25,TOT,71,78,10.5,0.552,0.585,0.111,5.9,3.4,2.4,8.3,10.6,0.6,1.5,2.2,0.086,-2.7,2.2,-0.5,0.4,358,881,0.406,119,388,0.307,239,493,0.485,0.474,155,198,0.783,31,1.6,5.7,7.2,1.3,0.6,0.9,1.3,2.9,12.7
2023,Matisse Thybulle,SG,25,PHI,49,31,10,0.536,0.543,0.103,5.2,3.8,2.2,6.2,9.8,0.3,0.9,1.2,0.101,-3.3,3.4,0.1,0.3,242,508,0.476,54,191,0.283,188,317,0.593,0.53,104,137,0.759,18.8,1.9,3.9,5.8,1,0.3,0.9,1.1,2.3,9.4
2023,Matisse Thybulle,SG,25,POR,22,0,11,0.566,0.62,0.117,6.6,3,2.6,10,11.4,0.3,0.6,0.9,0.072,-2.2,1.1,-1.1,0.1,5,10,0.5,3,6,0.5,2,4,0.5,0.65,4,4,1,12,0,1.3,1.3,1.3,0,0.3,0.8,1.8,4.3
2023,Xavier Tillman Sr.,PF,24,MEM,61,53,17.2,0.621,0.049,0.291,10.9,2.3,2.2,11.3,13.7,2.3,2,4.2,0.171,0.3,1.7,1.9,1.2,250,552,0.453,33,134,0.246,217,418,0.519,0.483,81,116,0.698,26,1.7,3.6,5.3,2.5,0.8,0.4,1.7,2.5,11
2023,Isaiah Todd,PF,21,WAS,5,1,-8.2,0.2,0.6,0,0,0,0,16.7,16.3,-0.1,0,-0.1,-0.285,-11.2,-6.7,-17.9,-0.1,17,35,0.486,2,5,0.4,15,30,0.5,0.514,6,8,0.75,5.8,0.4,0.5,0.9,0.5,0.5,0.2,0.2,1,2.8
2023,Obi Toppin,PF,24,NYK,66,25,12.9,0.557,0.598,0.111,8.7,1,1.1,8.2,19.2,0.9,1,1.8,0.087,0,-0.8,-0.8,0.3,128,285,0.449,30,95,0.316,98,190,0.516,0.502,40,57,0.702,18.1,0.8,2.5,3.3,0.5,0.4,0.3,0.4,1.3,5.3
2023,Juan Toscano-Anderson,SF,29,TOT,51,47,7.1,0.512,0.29,0.174,11.4,1,1.1,18.6,11.3,-0.1,0.6,0.5,0.037,-4.7,0.7,-4,-0.3,195,441,0.442,67,205,0.327,128,236,0.542,0.518,110,149,0.738,28.3,2.3,5.8,8.1,1.4,0.4,0.7,1.4,2.7,11.3
2023,Juan Toscano-Anderson,SF,29,LAL,30,32,7.5,0.558,0.303,0.227,8.6,1.3,1.6,19,10.4,0,0.4,0.4,0.055,-4.6,1.2,-3.4,-0.1,324,788,0.411,197,562,0.351,127,226,0.562,0.536,78,89,0.876,28.6,0.6,2.6,3.3,2.1,0.5,0.1,0.9,2.1,11.7
2023,Juan Toscano-Anderson,SF,29,UTA,21,18,6.8,0.467,0.278,0.125,14.6,0.8,0.5,18.3,12.3,-0.1,0.2,0.1,0.016,-4.8,0.2,-4.7,-0.2,183,438,0.418,64,199,0.322,119,239,0.498,0.491,86,119,0.723,23.7,1,2,3,2.9,1.3,0.5,1.8,2.3,9.9
2023,Karl-Anthony Towns,PF,27,MIN,28,12,18.6,0.614,0.381,0.315,22.4,1,1.5,15.3,25.5,1.4,1.1,2.5,0.13,1.9,0.9,2.8,1.1,124,269,0.461,31,87,0.356,93,182,0.511,0.519,99,108,0.917,13.9,0.2,1.2,1.5,1.3,0.6,0.2,0.9,1.6,7.1
2023,Gary Trent Jr.,SG,24,TOR,65,0,14.8,0.557,0.48,0.217,7.3,2.5,0.7,5.2,21.7,2.3,2,4.3,0.099,0,0,0,1.1,3,9,0.333,3,8,0.375,0,1,0,0.5,0,0,,6.7,0.2,1,1.2,0.7,0,0,0,0.5,1.5
2023,P.J. Tucker,PF,37,PHI,75,7,5.7,0.566,0.622,0.102,4,1,0.7,15.8,6.5,0.9,1.7,2.5,0.063,-3.2,0.1,-3.1,-0.5,110,229,0.48,13,46,0.283,97,183,0.53,0.509,50,69,0.725,21.8,1.3,2.5,3.8,2.7,0.7,0.2,1.5,3.4,9.1
2023,Stanley Umude,SG,23,DET,1,74,65.5,0.532,1,2,0,24.2,44.2,0,40,0,0,0,0.624,15.9,32.7,48.6,0,727,1559,0.466,240,686,0.35,487,873,0.558,0.543,531,622,0.854,36.9,1.1,7.7,8.8,4.6,1.1,0.7,2.9,2.2,30.1
2023,Jonas Valan?i?nas,C,30,NOP,78,2,19.3,0.613,0.132,0.279,11.1,0.5,2.5,14.8,23.3,2.9,3,5.8,0.144,0,-0.4,-0.4,0.8,37,72,0.514,5,19,0.263,32,53,0.604,0.549,5,9,0.556,8.3,0.8,0.6,1.4,0.3,0.1,0.2,0.3,0.8,2.8
2023,Jarred Vanderbilt,PF,23,TOT,77,2,15,0.602,0.2,0.309,13.2,2.1,1,16,13.5,2.6,2.5,5.1,0.131,-0.6,1.7,1.1,1.5,30,65,0.462,4,18,0.222,26,47,0.553,0.492,5,7,0.714,8.8,0.8,0.7,1.5,0.4,0.1,0.2,0.3,0.9,2.7
2023,Jarred Vanderbilt,PF,23,UTA,52,0,16,0.607,0.183,0.328,15.3,2,1,16,14.1,2.1,1.6,3.6,0.139,0,1.5,1.5,1.1,7,7,1,1,1,1,6,6,1,1.071,0,2,0,5.3,0.8,0.3,1,0,0,0,0,0.3,3.8
2023,Jarred Vanderbilt,PF,23,LAL,25,0,13,0.59,0.241,0.263,8.8,2.3,0.8,15.9,12.3,0.5,0.9,1.5,0.115,-1.7,2,0.3,0.3,18,45,0.4,11,26,0.423,7,19,0.368,0.522,3,4,0.75,6.5,0.2,0.5,0.7,0.5,0.4,0.1,0.2,0.6,2
2023,Fred VanVleet,PG,28,TOR,69,0,17,0.54,0.545,0.254,28.2,2.4,1.5,10.2,23.1,3.7,2.8,6.5,0.122,2,0.5,2.5,2.8,29,66,0.439,7,25,0.28,22,41,0.537,0.492,10,17,0.588,5.4,0.3,0.6,0.9,0.6,0.2,0.1,0.2,0.6,2
2023,Devin Vassell,SG,22,SAS,38,1,15.5,0.55,0.447,0.168,17.3,1.7,1.2,8.2,24.4,0.7,0.5,1.2,0.049,1.3,-0.9,0.3,0.7,21,44,0.477,2,11,0.182,19,33,0.576,0.5,5,12,0.417,15.6,1,2.1,3.1,1.3,0.3,0.9,0.4,1,7
2023,Gabe Vincent,PG,26,MIA,67,3,9,0.533,0.618,0.136,14,1.8,0.3,13.3,17.5,-0.3,1.7,1.4,0.038,-3.1,-0.3,-3.4,-0.6,185,427,0.433,45,125,0.36,140,302,0.464,0.486,143,166,0.861,16.2,0.1,1.5,1.7,1.4,0.3,0.1,1.1,1,10
2023,Noah Vonleh,C,27,BOS,23,68,5.9,0.502,0.167,0.083,5.1,0.6,4,30.7,9.2,0,0.3,0.2,0.061,-7,0.7,-6.4,-0.2,539,1238,0.435,295,720,0.41,244,518,0.471,0.555,116,132,0.879,33.2,0.6,3.6,4.1,2.4,0.7,0.4,1.8,1.9,21.9
2023,Nikola Vu?evi?,C,32,CHI,81,7,19.1,0.595,0.305,0.139,14.7,1,2,10.3,21.8,3.9,4.2,8.2,0.143,2,0.7,2.6,3.2,93,227,0.41,38,117,0.325,55,110,0.5,0.493,33,47,0.702,13.8,0.5,1.6,2.1,0.5,0.3,0.3,0.6,1,3.8
2023,Dean Wade,PF,26,CLE,43,28,8.2,0.544,0.719,0.135,5.3,1.4,2.1,8.1,10.2,0.3,1.4,1.7,0.094,-3,2,-1,0.2,110,253,0.435,54,148,0.365,56,105,0.533,0.542,19,28,0.679,16.9,0.6,1.4,2,0.7,1.2,0.5,0.3,1.6,4.1
2023,Franz Wagner,SF,21,ORL,79,6,15.9,0.589,0.323,0.284,17.1,1.4,0.6,11.6,23.4,3.1,2.3,5.4,0.099,0.4,-0.5,-0.1,1.2,50,116,0.431,21,63,0.333,29,53,0.547,0.522,9,12,0.75,12.1,0.4,0.9,1.3,0.5,0.9,0.3,0.2,1.3,2.7
2023,Moritz Wagner,C,25,ORL,57,22,17.4,0.63,0.412,0.46,11.4,1.6,1.1,12.5,21.1,2.1,1.3,3.5,0.149,0.3,0.2,0.6,0.7,60,137,0.438,33,85,0.388,27,52,0.519,0.558,10,16,0.625,27.7,0.9,2.6,3.5,1.4,1.7,0.8,0.7,2.2,7.4
2023,Ish Wainright,SF,28,PHO,59,29,9.4,0.522,0.76,0.131,7.6,2.1,2.1,8.2,12.3,0.5,1.1,1.7,0.092,-2.6,1.5,-1,0.2,188,306,0.614,4,15,0.267,184,291,0.632,0.621,49,89,0.551,19.3,2,3,5,1.6,1,0.5,0.7,1.6,7
2023,Jabari Walker,SF,20,POR,55,0,9.7,0.491,0.281,0.224,8,0.8,1.9,11.3,17.3,-0.1,0.3,0.2,0.02,-3.9,-2,-5.9,-0.6,1,5,0.2,0,3,0,1,2,0.5,0.2,0,0,,3.2,0,0,0,0,0,0,0.2,0,0.4
2023,Kemba Walker,PG,32,DAL,9,4,15,0.543,0.491,0.368,20.1,0.7,1.2,5.7,22.1,0.2,0.1,0.3,0.099,0.3,-0.6,-0.3,0.1,174,396,0.439,80,237,0.338,94,159,0.591,0.54,35,44,0.795,15.4,0.4,2.3,2.7,0.9,0.3,0.2,0.6,1,7
2023,Lonnie Walker IV,SG,24,LAL,56,9,12.2,0.57,0.472,0.201,7,1.1,1.1,7.4,20.2,0.7,1,1.8,0.066,-0.9,-0.5,-1.4,0.2,63,138,0.457,7,40,0.175,56,98,0.571,0.482,19,24,0.792,13.4,0.5,1.8,2.4,1.2,0.3,0.2,0.7,1.5,3
2023,John Wall,PG,32,LAC,34,7,13.6,0.498,0.322,0.334,35.5,1.8,1.4,17.1,27.1,-0.4,0.7,0.3,0.02,-0.8,-0.4,-1.2,0.1,33,66,0.5,4,20,0.2,29,46,0.63,0.53,11,15,0.733,12.2,0.5,1.6,2,0.8,0.3,0.2,0.6,1.5,2.7
2023,T.J. Warren,PF-SF,29,TOT,42,2,13.6,0.55,0.248,0.13,8.7,1.6,1.5,6.5,19.5,0.4,0.8,1.2,0.082,-1.7,-0.2,-2,0,30,72,0.417,3,20,0.15,27,52,0.519,0.438,8,9,0.889,15,0.7,2.2,2.9,1.7,0.2,0.1,0.8,1.6,3.4
2023,T.J. Warren,PF,29,BRK,26,28,14.3,0.576,0.24,0.165,9,1.5,1.2,7.3,21,0.3,0.5,0.8,0.082,-1.4,-0.6,-2,0,202,409,0.494,55,156,0.353,147,253,0.581,0.561,113,129,0.876,32.9,1.6,6.5,8.1,4.9,0.7,0.6,3,3.8,20.4
2023,T.J. Warren,SF,29,PHO,16,43,11.6,0.473,0.271,0.029,7.7,1.7,2.3,4.1,16,0,0.3,0.3,0.081,-2.5,0.6,-1.9,0,398,922,0.432,162,443,0.366,236,479,0.493,0.52,167,200,0.835,32.2,0.5,2.2,2.6,1.6,1.6,0.2,0.8,1.6,17.3
2023,Duane Washington Jr.,SG,22,PHO,31,75,9.3,0.458,0.434,0.094,25.2,0.7,0.9,11.3,32.5,-0.8,0.3,-0.5,-0.064,-1.9,-2.8,-4.7,-0.3,96,225,0.427,55,140,0.393,41,85,0.482,0.549,19,23,0.826,25.6,1.3,2.7,3.9,0.8,0.5,0.2,0.6,2.4,3.5
2023,P.J. Washington,PF,24,CHO,73,62,12.9,0.542,0.438,0.178,10.9,1.3,2.9,9.4,20.6,0.4,2.1,2.5,0.051,-1,-0.3,-1.3,0.4,402,733,0.548,93,249,0.373,309,484,0.638,0.612,216,276,0.783,29.4,1.4,6.1,7.5,1.4,0.6,2.3,1.7,3.5,18
2023,TyTy Washington Jr.,PG,21,HOU,30,0,7.1,0.423,0.503,0.103,16.1,1.5,0.5,8,17.7,-0.3,0.1,-0.2,-0.025,-5.2,-1.6,-6.8,-0.5,0,1,0,0,1,0,0,0,,0,2,2,1,2,0,0,0,0,1,1,0,0,2
2023,Yuta Watanabe,SF,28,BRK,57,78,12.3,0.642,0.576,0.201,7.1,1.4,1.4,7.6,13.1,1.3,0.9,2.2,0.116,-0.3,0,-0.3,0.4,441,802,0.55,37,106,0.349,404,696,0.58,0.573,185,224,0.826,25,2.8,7.2,10.1,1.8,0.3,0.7,2,3.1,14.2
2023,Lindy Waters III,SG,25,OKC,40,64,11.8,0.575,0.907,0.116,6.9,1.3,1.8,5.2,15.4,0.6,0.5,1.1,0.101,0.5,-0.4,0.1,0.3,242,444,0.545,29,89,0.326,213,355,0.6,0.578,94,137,0.686,24.2,2.2,5.3,7.5,2.4,1.1,0.3,1.2,2.4,7.9
2023,Trendon Watford,PF,22,POR,61,41,13.6,0.627,0.2,0.305,15.7,1.3,0.8,16,15.9,1.4,0.8,2.1,0.088,-1.4,-0.4,-1.7,0.1,173,311,0.556,19,57,0.333,154,254,0.606,0.587,67,102,0.657,24.1,2.3,5.5,7.9,2.7,1,0.3,1.3,2.6,8.3
2023,Peyton Watson,SG,20,DEN,22,23,13.1,0.567,0.245,0.265,9.2,0.3,5.5,9.9,16.5,0.1,0.2,0.3,0.084,-2.3,0.1,-2.2,0,69,133,0.519,10,32,0.313,59,101,0.584,0.556,27,35,0.771,24.2,1.9,4.9,6.8,1.6,1.2,0.2,1.1,2.2,7
2023,Russell Westbrook,PG,34,TOT,72,69,15.9,0.513,0.29,0.313,38.8,1.7,1.4,18.6,27.8,-0.8,2.5,1.8,0.041,0.2,-0.1,0.1,1.1,437,1112,0.393,207,606,0.342,230,506,0.455,0.486,254,283,0.898,36.7,0.4,3.6,4.1,7.2,1.8,0.6,2,2.8,19.3
2023,Russell Westbrook,PG,34,LAL,52,32,15.3,0.496,0.292,0.326,38.6,1.7,1.3,18.1,28.8,-1.2,1.9,0.7,0.023,-0.2,0.1,-0.1,0.7,261,595,0.439,103,266,0.387,158,329,0.48,0.525,78,100,0.78,31,0.2,3.7,3.9,3.6,1.1,0.4,1.5,1.5,18.5
2023,Russell Westbrook,PG,34,LAC,20,33,17.5,0.564,0.284,0.272,39.3,1.8,1.5,20.2,25,0.4,0.6,1.1,0.086,1.1,-0.7,0.4,0.4,227,565,0.402,117,349,0.335,110,216,0.509,0.505,68,77,0.883,26.1,0.4,1.7,2.1,2.5,0.9,0.1,1.4,2.3,9.5
2023,Coby White,SG,22,CHI,73,1,12.5,0.572,0.58,0.119,16.3,1.5,0.3,10.5,17.9,1.2,1.9,3.1,0.086,-0.9,0.1,-0.8,0.5,11,24,0.458,1,4,0.25,10,20,0.5,0.479,2,2,1,7.4,0.8,1.3,2.1,0.3,0.1,0.3,0.5,1.5,1.1
2023,Derrick White,SG,28,BOS,81,81,15.4,0.603,0.515,0.254,19.3,1.1,2.8,10.1,17.6,4.4,3.1,7.5,0.155,1.1,1.3,2.4,2.6,593,1139,0.521,121,347,0.349,472,792,0.596,0.574,132,158,0.835,33.7,2,9.1,11.1,3.3,0.7,0.7,1.7,2.2,17.8
2023,Jack White,SF,25,DEN,16,12,12.6,0.548,0.5,0.188,7.7,1.9,3.5,5.5,15.6,0.1,0.1,0.1,0.115,-2.3,0.4,-1.8,0,70,171,0.409,42,123,0.341,28,48,0.583,0.532,15,23,0.652,20.2,0.5,3,3.4,0.8,0.6,0.5,0.4,2,4.6
2023,Joe Wieskamp,SF,23,TOR,8,79,4.5,0.563,0.875,0,3.8,0,0,11.1,11.3,0,0,0,0.016,-3.3,-2.9,-6.1,0,540,1113,0.485,130,359,0.362,410,754,0.544,0.544,265,316,0.839,32.8,0.9,3.2,4.1,3.5,0.9,0.2,2.1,2.3,18.7
